name,base_name,Label Name,network,Full Component Name,hemisphere,component
17Networks_LH_DefaultB_PFCd_5,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
17Networks_LH_DefaultB_PFCd_6,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
17Networks_LH_DefaultB_PFCd_7,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
17Networks_LH_DefaultB_PFCd_8,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
17Networks_LH_DefaultB_PFCd_9,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
17Networks_LH_DefaultB_PFCd_10,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
17Networks_LH_DefaultB_PFCl_1,17networks_lh_defaultb_pfcl,17networks_lh_defaultb_pfcl,default B,lateral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCl_2,17networks_lh_defaultb_pfcl,17networks_lh_defaultb_pfcl,default B,lateral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCv_1,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCv_2,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCv_3,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCv_4,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCv_5,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCv_6,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCv_7,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCv_8,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
17Networks_LH_DefaultB_PFCv_9,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
17Networks_LH_DefaultC_IPL_1,17networks_lh_defaultc_ipl,17networks_lh_defaultc_ipl,default C,inferior parietal lobule,L,
17Networks_LH_DefaultC_IPL_2,17networks_lh_defaultc_ipl,17networks_lh_defaultc_ipl,default C,inferior parietal lobule,L,
17Networks_LH_DefaultC_Rsp_1,17networks_lh_defaultc_rsp,17networks_lh_defaultc_rsp,default C,retrosplenial ,L,
17Networks_LH_DefaultC_Rsp_2,17networks_lh_defaultc_rsp,17networks_lh_defaultc_rsp,default C,retrosplenial ,L,
17Networks_LH_DefaultC_Rsp_3,17networks_lh_defaultc_rsp,17networks_lh_defaultc_rsp,default C,retrosplenial ,L,
17Networks_LH_DefaultC_Rsp_4,17networks_lh_defaultc_rsp,17networks_lh_defaultc_rsp,default C,retrosplenial ,L,
17Networks_LH_DefaultC_PHC_1,17networks_lh_defaultc_phc,17networks_lh_defaultc_phc,default C,parahippocampal cortex,L,
17Networks_LH_DefaultC_PHC_2,17networks_lh_defaultc_phc,17networks_lh_defaultc_phc,default C,parahippocampal cortex,L,
17Networks_LH_DefaultC_PHC_3,17networks_lh_defaultc_phc,17networks_lh_defaultc_phc,default C,parahippocampal cortex,L,
17Networks_LH_DefaultC_PHC_4,17networks_lh_defaultc_phc,17networks_lh_defaultc_phc,default C,parahippocampal cortex,L,
17Networks_LH_DefaultC_PHC_5,17networks_lh_defaultc_phc,17networks_lh_defaultc_phc,default C,parahippocampal cortex,L,
17Networks_LH_DefaultC_PHC_6,17networks_lh_defaultc_phc,17networks_lh_defaultc_phc,default C,parahippocampal cortex,L,
17Networks_LH_TempPar_1,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_2,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_3,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_4,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_5,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_6,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_7,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_8,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_9,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_10,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_11,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_LH_TempPar_12,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
17Networks_RH_VisCent_Striate_1,17networks_rh_viscent_striate,17networks_rh_viscent_striate,central visual,striate cortex,R,
17Networks_RH_VisCent_Striate_2,17networks_rh_viscent_striate,17networks_rh_viscent_striate,central visual,striate cortex,R,
17Networks_RH_VisCent_ExStr_1,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_2,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_3,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_4,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_5,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_6,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_7,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_8,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_9,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_10,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_11,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_12,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_13,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_14,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_15,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_16,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_17,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_18,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_19,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_20,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_21,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_22,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_23,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_24,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_25,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_26,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_27,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_28,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_29,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_30,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisCent_ExStr_31,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
17Networks_RH_VisPeri_StriCal_1,17networks_rh_visperi_strical,17networks_rh_visperi_strical,peripheral visual,striate calcarine,R,
17Networks_RH_VisPeri_StriCal_2,17networks_rh_visperi_strical,17networks_rh_visperi_strical,peripheral visual,striate calcarine,R,
17Networks_RH_VisPeri_StriCal_3,17networks_rh_visperi_strical,17networks_rh_visperi_strical,peripheral visual,striate calcarine,R,
17Networks_RH_VisPeri_StriCal_4,17networks_rh_visperi_strical,17networks_rh_visperi_strical,peripheral visual,striate calcarine,R,
17Networks_RH_VisPeri_StriCal_5,17networks_rh_visperi_strical,17networks_rh_visperi_strical,peripheral visual,striate calcarine,R,
17Networks_RH_VisPeri_StriCal_6,17networks_rh_visperi_strical,17networks_rh_visperi_strical,peripheral visual,striate calcarine,R,
17Networks_RH_VisPeri_ExStrInf_1,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
17Networks_RH_VisPeri_ExStrInf_2,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
17Networks_RH_VisPeri_ExStrInf_3,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
17Networks_RH_VisPeri_ExStrInf_4,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
17Networks_RH_VisPeri_ExStrInf_5,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
17Networks_RH_VisPeri_ExStrInf_6,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
17Networks_RH_VisPeri_ExStrInf_7,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
17Networks_RH_VisPeri_ExStrInf_8,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
17Networks_RH_VisPeri_ExStrInf_9,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
17Networks_RH_VisPeri_ExStrSup_1,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
17Networks_RH_VisPeri_ExStrSup_2,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
17Networks_RH_VisPeri_ExStrSup_3,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
17Networks_RH_VisPeri_ExStrSup_4,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
17Networks_RH_VisPeri_ExStrSup_5,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
17Networks_RH_VisPeri_ExStrSup_6,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
17Networks_RH_VisPeri_ExStrSup_7,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
17Networks_RH_VisPeri_ExStrSup_8,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
17Networks_RH_VisPeri_ExStrSup_9,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
17Networks_RH_SomMotA_1,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_2,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_3,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_4,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_5,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_6,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_7,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_8,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_9,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_10,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_11,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_12,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_13,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_14,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_15,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_16,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_17,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_18,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_19,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_20,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_21,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_22,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_23,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_24,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_25,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_26,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_27,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_28,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_29,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_30,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_31,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_32,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_33,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_34,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_35,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_36,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_37,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_38,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_39,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_40,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotA_41,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
17Networks_RH_SomMotB_Cent_1,17networks_rh_sommotb_cent,17networks_rh_sommotb_cent,somatomotor B,central ,R,
17Networks_RH_SomMotB_Cent_2,17networks_rh_sommotb_cent,17networks_rh_sommotb_cent,somatomotor B,central ,R,
17Networks_RH_SomMotB_Cent_3,17networks_rh_sommotb_cent,17networks_rh_sommotb_cent,somatomotor B,central ,R,
17Networks_RH_SomMotB_Cent_4,17networks_rh_sommotb_cent,17networks_rh_sommotb_cent,somatomotor B,central ,R,
17Networks_RH_SomMotB_Cent_5,17networks_rh_sommotb_cent,17networks_rh_sommotb_cent,somatomotor B,central ,R,
17Networks_RH_SomMotB_Cent_6,17networks_rh_sommotb_cent,17networks_rh_sommotb_cent,somatomotor B,central ,R,
17Networks_RH_SomMotB_Cent_7,17networks_rh_sommotb_cent,17networks_rh_sommotb_cent,somatomotor B,central ,R,
17Networks_RH_SomMotB_Cent_8,17networks_rh_sommotb_cent,17networks_rh_sommotb_cent,somatomotor B,central ,R,
17Networks_RH_SomMotB_Cent_9,17networks_rh_sommotb_cent,17networks_rh_sommotb_cent,somatomotor B,central ,R,
17Networks_RH_SomMotB_S2_1,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_2,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_3,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_4,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_5,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_6,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_7,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_8,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_9,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_10,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_S2_11,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
17Networks_RH_SomMotB_Ins_1,17networks_rh_sommotb_ins,17networks_rh_sommotb_ins,somatomotor B,insula,R,
17Networks_RH_SomMotB_Aud_1,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_2,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_3,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_4,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_5,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_6,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_7,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_8,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_9,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_10,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_11,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_SomMotB_Aud_12,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
17Networks_RH_DorsAttnA_TempOcc_1,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_2,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_3,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_4,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_5,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_6,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_7,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_8,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_9,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_10,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_TempOcc_11,17networks_rh_dorsattna_tempocc,17networks_rh_dorsattna_tempocc,dorsal attention A,temporal occipital,R,
17Networks_RH_DorsAttnA_ParOcc_1,17networks_rh_dorsattna_parocc,17networks_rh_dorsattna_parocc,dorsal attention A,parietal occipital,R,
17Networks_RH_DorsAttnA_ParOcc_2,17networks_rh_dorsattna_parocc,17networks_rh_dorsattna_parocc,dorsal attention A,parietal occipital,R,
17Networks_RH_DorsAttnA_ParOcc_3,17networks_rh_dorsattna_parocc,17networks_rh_dorsattna_parocc,dorsal attention A,parietal occipital,R,
17Networks_RH_DorsAttnA_ParOcc_4,17networks_rh_dorsattna_parocc,17networks_rh_dorsattna_parocc,dorsal attention A,parietal occipital,R,
17Networks_RH_DorsAttnA_ParOcc_5,17networks_rh_dorsattna_parocc,17networks_rh_dorsattna_parocc,dorsal attention A,parietal occipital,R,
17Networks_RH_DorsAttnA_ParOcc_6,17networks_rh_dorsattna_parocc,17networks_rh_dorsattna_parocc,dorsal attention A,parietal occipital,R,
17Networks_RH_DorsAttnA_ParOcc_7,17networks_rh_dorsattna_parocc,17networks_rh_dorsattna_parocc,dorsal attention A,parietal occipital,R,
17Networks_RH_DorsAttnA_ParOcc_8,17networks_rh_dorsattna_parocc,17networks_rh_dorsattna_parocc,dorsal attention A,parietal occipital,R,
17Networks_RH_DorsAttnA_SPL_1,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_2,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_3,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_4,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_5,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_6,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_7,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_8,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_9,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_10,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_11,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_12,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnA_SPL_13,17networks_rh_dorsattna_spl,17networks_rh_dorsattna_spl,dorsal attention A,superior parietal lobule,R,
17Networks_RH_DorsAttnB_TempOcc_1,17networks_rh_dorsattnb_tempocc,17networks_rh_dorsattnb_tempocc,dorsal attention B,temporal occipital,R,
17Networks_RH_DorsAttnB_PostC_1,17networks_rh_dorsattnb_postc,17networks_rh_dorsattnb_postc,dorsal attention B,post central,R,
17Networks_RH_DorsAttnB_PostC_2,17networks_rh_dorsattnb_postc,17networks_rh_dorsattnb_postc,dorsal attention B,post central,R,
17Networks_RH_DorsAttnB_PostC_3,17networks_rh_dorsattnb_postc,17networks_rh_dorsattnb_postc,dorsal attention B,post central,R,
17Networks_RH_DorsAttnB_PostC_4,17networks_rh_dorsattnb_postc,17networks_rh_dorsattnb_postc,dorsal attention B,post central,R,
17Networks_RH_DorsAttnB_PostC_5,17networks_rh_dorsattnb_postc,17networks_rh_dorsattnb_postc,dorsal attention B,post central,R,
17Networks_RH_DorsAttnB_PostC_6,17networks_rh_dorsattnb_postc,17networks_rh_dorsattnb_postc,dorsal attention B,post central,R,
17Networks_RH_DorsAttnB_PostC_7,17networks_rh_dorsattnb_postc,17networks_rh_dorsattnb_postc,dorsal attention B,post central,R,
